valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,artists_song
202,2015,126,Mumford & Sons,371,248524,0.64,0,5i4cie6F2AD20KiZ3XxUTq,342,9,939,-9.154,0,Snake Eyes,52,462,180.053,Mumford & Sons - Snake Eyes
0.49,2015,268,Halsey,438,224520,856,0,65n4DkUhKUO4tECIabKwy1,6.27e-06,0,375,-4.158,1,Hurricane - Arty Remix,57,584,127.991,Halsey - Hurricane - Arty Remix
357,2015,301,Bring Me The Horizon,481,222760,938,0,1wvs9V8xEJStRzx78lSNJK,153,11,859,-4.759,0,Run,60,781,13.496.200.000.000.000,Bring Me The Horizon - Run
185,2015,311,A$AP Rocky,779,233400,629,1,29ZSk6XmWPx3DX69xBb7Yi,0.0,10,254,-67.970.000.000.000.000,0,M'$ (feat. Lil Wayne),54,274,116.531,A$AP Rocky - M'$ (feat. Lil Wayne)
703,2015,607,Don Omar,7.879.999.999.999.990,193613,873,0,79zvVrn65ksbiGQxrtV4I5,52,7,908,-2.322,1,Guaya Guaya,67,117,91.981,Don Omar - Guaya Guaya
633,2015,614,Disclosure,723,230250,6.779.999.999.999.990,0,4kuPeLqTPXDkPB2injreCw,0.0,8,3.720.000.000.000.000,-5.224,1,Omen,60,125,106.01,Disclosure - Omen
144,2015,334,Mumford & Sons,515,236884,418,1,4ma2AbPdsy5ijCyJn16mAv,159,2,107,-11.794,1,Monster,51,361,143.969,Mumford & Sons - Monster
331,2015,133,Koe Wetzel,0.44,256766,6.679.999.999.999.990,0,5w2srk0LRE1mylJ8HWRMFA,0.0,2,415,-55.310.000.000.000.000,1,Lonely as It Gets,50,361,141.356,Koe Wetzel - Lonely as It Gets
0.62,2015,337,Chris Brown,5.589.999.999.999.990,254693,535,1,3PiLfzEXHrvT1oJKR8PAJt,0.0,3,105,-8.136.000.000.000.000,0,Bitches N Marijuana (feat. ScHoolboy Q),62,274,96.989,Chris Brown - Bitches N Marijuana (feat. ScHoolboy Q)
328,2015,581,Jesús Adrián Romero,557,279467,0.3,0,2geM54lztiqrOuy0wR13Xc,0.0,2,101,-11.347,1,Princesas Mágicas,63,296,144.072,Jesús Adrián Romero - Princesas Mágicas
341,2015,917,Toby Fox,518,123000,162,0,5L9MJsGqzTRD09rSzHkCDy,885,9,107,-16.803,0,Home,55,904,121.615,Toby Fox - Home
7.879.999.999.999.990,2015,799,Britney Spears,8.340.000.000.000.000,163960,831,0,6QicTxeiSaRkPnkGDUvYOs,0.0,7,217,-6.061,0,Pretty Girls,60,745,103.009,Britney Spears - Pretty Girls
0.48,2015,369,Koe Wetzel,364,239254,7.979.999.999.999.990,0,0KyDiqvkwohzkGRP3X5tGg,0.0,0,0.51,-5.782,1,Never Leave,50,872,16.687.400.000.000.000,Koe Wetzel - Never Leave
311,2015,736,Brandi Carlile,425,211674,258,0,0Plf9mewMoYkwEvncCjfxS,0.0,6,734,-9.324,1,The Eye,50,36,162.761,Brandi Carlile - The Eye
499,2015,826,Enya,693,215453,396,0,3WdBXPv7WUY9fZ6YyTpX6M,8.029.999.999.999.990,9,847,-9.428,1,Echoes in Rain,61,298,93.875,Enya - Echoes in Rain
977,2015,148,Future,758,240160,482,1,2onCHFrhTinyUc6OawwU4Z,6.88e-06,6,135,-11.202,0,Rich $ex,53,168,111.896,Future - Rich $ex
229,2015,969,Baby Lullaby Academy,221,132284,169,0,3SPCtqHndiHRNZEXAVFNLk,134,4,678,-43.82,1,Piano Baby Lullabies for Baby Sleep,57,497,75.705,Baby Lullaby Academy - Piano Baby Lullabies for Baby Sleep
317,2015,386,Avicii,639,206067,843,0,7kbTZWt7DnzIzbkyzFE1PW,829,5,108,-3.393,1,For A Better Day,65,334,135.002,Avicii - For A Better Day
449,2015,339,Justin Bieber,687,238133,705,0,4AMnUGvZUVJgDuY7rOPzUZ,0.0,9,1.639.999.999.999.990,-8.453,0,Get Used To It,60,522,110.048,Justin Bieber - Get Used To It
331,2015,127,A$AP Rocky,514,191200,0.78,1,6AHNkRbVzkh95xilnYzDT7,0.0,10,349,-64.910.000.000.000.000,0,Holy Ghost (feat. Joe Fox),56,198,7.554.899.999.999.990,A$AP Rocky - Holy Ghost (feat. Joe Fox)
155,2015,444,$uicideBoy$,0.81,118236,524,1,7EnGzsqQi0bAVGQw8i4WIQ,7.140.000.000.000.000,5,105,-6.705,1,A Death In The Ocean Would Be Beautiful,55,441,122.016,$uicideBoy$ - A Death In The Ocean Would Be Beautiful
324,2015,525,Five Finger Death Punch,476,227239,937,0,1w5LJz8aPnaim9uvHJHcCt,0.0,11,873,-6.263,0,Digging My Own Grave,51,688,155.99,Five Finger Death Punch - Digging My Own Grave
524,2015,346,Tory Lanez,685,256133,272,1,5rqfg8Hz5D1aCcn2XUxzNA,4.08e-05,0,706,-14.903,0,Traphouse,54,499,112.022,Tory Lanez - Traphouse
0.55,2015,513,Carrie Underwood,453,198333,8.390.000.000.000.000,0,46W2wkCzFerbeQbNz3EIaa,0.0,11,348,-3.702,1,Smoke Break,52,511,160.16,Carrie Underwood - Smoke Break
318,2015,207,Future,875,225213,381,1,2depzNvnAgMFKYnm3moXIc,4.87e-06,5,104,-7.176,0,Kno The Meaning,53,379,100.014,Future - Kno The Meaning
402,2015,977,Claude Debussy,266,279653,662,0,3qzNMOAMWvzMtl3aPv9rOB,922,7,102,-21.072,1,"Dances for Harp and Orchestra, L. 103: 2. Danse profane",59,356,142.161,"Claude Debussy - Dances for Harp and Orchestra, L. 103: 2. Danse profane"
3.720.000.000.000.000,2015,752,Fetty Wap,6.970.000.000.000.000,225867,6.759.999.999.999.990,1,1QsILO369FaBdl6V9YNFGl,0.0,7,898,-3.51,0,D.A.M.,52,395,136.01,Fetty Wap - D.A.M.
727,2015,628,Little Mix,713,235127,8.009.999.999.999.990,0,28STRBEo3Gp4EthtSk4MGW,1.5e-06,7,825,-57.810.000.000.000.000,1,Hair (feat. Sean Paul),64,483,153.984,Little Mix - Hair (feat. Sean Paul)
424,2015,516,Eric Church,7.140.000.000.000.000,178107,221,0,1EnoCmQSpJaiCyA3Kr87XG,1.68e-06,0,937,-12.929,1,Mixed Drinks About Feelings,51,32,135.843,Eric Church - Mixed Drinks About Feelings
191,2015,728,League of Legends,434,154960,884,0,0WpRF4X2LyMTZnqqrXX19U,458,7,105,-7.127.999.999.999.990,0,Get Jinxed,63,93,18.002.900.000.000.000,League of Legends - Get Jinxed
968,2015,777,Toby Fox,722,57600,978,0,2AtC6i0b8TjpjhWBZYLprX,976,8,0.02,-8.745,1,Bonetrousle,57,594,149.981,Toby Fox - Bonetrousle
655,2015,987,Iration,0.63,236333,669,0,1aMoqIYGFADaV3nPaSKL7X,3.87e-05,1,491,-7.289,0,Lost And Found,51,118,152.106,Iration - Lost And Found
232,2015,131,Chris Young,0.58,205560,653,0,0v2pLTGuWGYaDr3bHyHOnV,"4,65E+10",4,116,-6.051,1,What If I Stay,54,275,94.021,Chris Young - What If I Stay
121,2015,292,Big Sean,645,301960,606,1,4UaWrzY75h1tAvlxa4NKP9,0.0,10,129,-8.074,0,Blessings - Extended Version,54,512,118.8,Big Sean - Blessings - Extended Version
593,2015,525,David Guetta,599,193333,8.690.000.000.000.000,0,53Y0kdCa1CZ9gRqEuknfwy,719,0,103,-3.697,1,Bang My Head (feat. Sia & Fetty Wap),64,789,108.061,David Guetta - Bang My Head (feat. Sia & Fetty Wap)
8.420.000.000.000.000,2015,354,Banda MS de Sergio Lizárraga,596,231800,0.58,0,4VinpEidS9wmMuqmljyd21,3.93e-06,7,306,-68.610.000.000.000.000,1,Se Va Muriendo Mi Alma - En Vivo,60,363,123.495,Banda MS de Sergio Lizárraga - Se Va Muriendo Mi Alma - En Vivo
659,2015,388,Kid Rock,615,280347,889,0,0bj0hCTYXv02xeSHyRXuYT,0.0,4,947,-2.539,1,First Kiss,54,371,131.96,Kid Rock - First Kiss
0.27,2015,488,Kehlani,411,157860,0.58,1,73C4vh7W8u41Vll5HvBqv7,0.0,0,119,-5.988,1,You Should Be Here,54,684,140.55,Kehlani - You Should Be Here
389,2015,146,Parker McCollum,491,239867,647,0,4uzYuHscjZbcTgI8gTtyRT,5.19e-06,7,797,-58.820.000.000.000.000,1,Happy New Year,50,273,142.179,Parker McCollum - Happy New Year
189,2015,35,Lauren Daigle,569,228373,0.69,0,4ajsTrCAjWtUPLU6xCy4u4,0.0,0,108,-5.932,1,First,52,436,120.221,Lauren Daigle - First
337,2015,13,Jeremy Camp,424,277280,7.140.000.000.000.000,0,7AlFRA7zpc30NM8LO3ZcE4,0.0,7,925,-4.433,1,Same Power,52,352,171.965,Jeremy Camp - Same Power
403,2015,404,Russ,726,165068,388,1,52C7YvqXdiIHD9qLK5SHrr,0.0,2,107,-9.943,1,Down for You,53,212,144.139,Russ - Down for You
354,2015,673,The Weeknd,0.46,263693,628,1,7iTloMifzZo9ZNZKEe4V2V,0.0,0,934,-6.665,0,The Hills - Remix,58,225,111.156,The Weeknd - The Hills - Remix
327,2015,122,Justin Bieber,634,223333,885,0,7sK3nu6yk8urQ44ouEB7Au,0.0,11,193,-4.702,0,Children,61,304,127.064,Justin Bieber - Children
416,2015,665,Kendrick Lamar,5.670.000.000.000.000,727107,525,1,1WT11QmhZutciEv1NsHt1R,0.0,10,708,-9.043,0,Mortal Man,54,0.75,86.935,Kendrick Lamar - Mortal Man
0.57,2015,963,Baby Lullaby Academy,708,125440,427,0,5LYfQZYMd68djkPOzfQxRM,503,5,133,-34.657,1,It's a Small World,58,277,134.011,Baby Lullaby Academy - It's a Small World
121,2015,558,Miguel,556,286573,618,1,6vMpPxLV0F5Diwcs6awI1Z,351,10,153,-7.471,0,coffee,54,463,80.985,Miguel - coffee
0.33,2015,428,$uicideBoy$,5.329.999.999.999.990,155016,469,1,32vB9E8TE54zObotzAd5Je,133,9,326,-8.786,0,Ugly,53,0.14,185.664,$uicideBoy$ - Ugly
635,2015,71.099.999.999.999,Fall Out Boy,4.920.000.000.000.000,195947,932,0,3D4Xkcir5YEhk8Xidkd1dL,0.0,2,177,-2.401,1,American Beauty/American Psycho,55,203,151.166,Fall Out Boy - American Beauty/American Psycho
309,2015,178,The Neighbourhood,488,244040,725,0,6PS9AdyOKTPwlDPfLzJ7Ow,2.33e-06,5,6.609.999.999.999.990,-7.692,0,Greetings from Califournia,57,513,81.235,The Neighbourhood - Greetings from Califournia
905,2015,515,Maluma,763,224787,0.82,0,03f28Kmu5AlIdKAfEJiI8F,"4,65E+10",1,316,-4.873,0,La Temperatura (feat. Eli Palacios),63,373,119.971,Maluma - La Temperatura (feat. Eli Palacios)
0.45,2015,"2,16E+11",Five Finger Death Punch,555,175403,977,0,4cydcRtxiIogqNDXq1AuKN,129,5,948,-4.079,1,This Is My War,51,427,109.967,Five Finger Death Punch - This Is My War
654,2015,312,Tim McGraw,578,213453,825,0,2ZekuYUoEIBrUwHOY0gcgB,1.4e-05,2,912,-46.930.000.000.000.000,1,How I'll Always Be,51,331,93.035,Tim McGraw - How I'll Always Be
557,2015,144,Koe Wetzel,532,225363,665,0,07lnvp5gFivkMT2AM858qp,0.0,2,947,-56.960.000.000.000.000,1,Change My Ways,50,341,124.945,Koe Wetzel - Change My Ways
266,2015,568,Future,773,174733,605,1,7unZ7zDyrTs2L7167dqm2Y,469,6,232,-69.510.000.000.000.000,0,Freak Hoe,51,136,168.025,Future - Freak Hoe
352,2015,106,Pentatonix,0.57,199467,0.53,0,3hseCZajM8zUvHfyNpGGFO,0.0,11,617,-7.285,0,Just For Now,53,392,154.043,Pentatonix - Just For Now
789,2015,684,Banda Los Recoditos,634,211907,457,0,4xKmCXrvnvrRa7XoBIwUoZ,0.0,8,304,-5.932,1,No Llega El Olvido,58,405,80.08,Banda Los Recoditos - No Llega El Olvido
0.55,2015,"8,24E+10",Five Finger Death Punch,4.970.000.000.000.000,165863,985,1,4QzPF4mTDvgJZZGVTENt8e,1.45e-06,7,847,-4.626,1,Boots and Blood,50,925,175.546,Five Finger Death Punch - Boots and Blood
221,2015,916,Mac Miller,4.970.000.000.000.000,78013,177,1,0cDvVjiJ8iKCYcypWJ71ay,5.41e-06,2,343,-15.09,0,Doors,53,392,134.115,Mac Miller - Doors
108,2015,687,The Neighbourhood,0.21,390493,499,0,40gvh6jP5qxMJuMmF9lG9A,315,2,773,-9.754,0,Baby Came Home 2 / Valentines,57,485,74.094,The Neighbourhood - Baby Came Home 2 / Valentines
499,2015,541,A$AP Rocky,642,222333,0.56,1,6J9FgTr3z44Bw6ABeVL415,752,7,131,-15.123,1,Pharsyde (feat. Joe Fox),55,848,130.003,A$AP Rocky - Pharsyde (feat. Joe Fox)
418,2015,192,Bryson Tiller,0.59,196107,0.66,1,5Y87Aek2DGI5s4WNAh8zKR,0.0,10,108,-5.559,0,502 Come Up,53,0.11,119.059,Bryson Tiller - 502 Come Up
735,2015,992,BTS,585,243222,0.93,0,6ESRqSLumyZz7YCeCRuxWm,2.54e-06,10,345,-2.707,0,Whalien 52,59,241,90.029,BTS - Whalien 52
726,2015,263,MARINA,614,331324,812,0,6fk13PEdduHc2HG6JX6imT,1.14e-05,7,102,-5.849,0,Froot,50,416,120.019,MARINA - Froot
503,2015,493,$uicideBoy$,642,136998,679,1,5djAzP73Cp9D0lNE7dpDii,8.23e-05,6,185,-7.947.999.999.999.990,1,Harvest Moon,52,226,74.986,$uicideBoy$ - Harvest Moon
579,2015,545,Pentatonix,799,182987,0.59,0,3DJzbnITxJVoLjtYGu4NeV,0.0,6,1.639.999.999.999.990,-63.610.000.000.000.000,1,Cheerleader,57,361,117.999,Pentatonix - Cheerleader
364,2015,423,Lil Uzi Vert,0.75,227571,7.340.000.000.000.000,1,2QBxdLNImwEDJCzI0Yzeka,0.0,7,293,-4.993,1,Yamborghini Dream (feat. Young Thug),52,218,118.869,Lil Uzi Vert - Yamborghini Dream (feat. Young Thug)
0.23,2015,565,Three Days Grace,261,249280,8.490.000.000.000.000,0,7q096gH9G0OjuUduheqM4l,1.84e-06,10,242,-5.146,1,Human Race,56,591,142.791,Three Days Grace - Human Race
0.18,2015,64.099.999.999.999,$uicideBoy$,607,126224,7.490.000.000.000.000,1,2Bkfvi3pCcwoJwnmd45OnA,"7,66E+10",2,234,-4.497,1,Exodus,54,728,121.829,$uicideBoy$ - Exodus
119,2015,6.779.999.999.999.990,Chris Tomlin,345,257653,248,0,6YCCHnSCcJYWenamiJfLWh,0.0,10,106,-10.553,0,Noel - Live,53,307,137.918,Chris Tomlin - Noel - Live
431,2016,633,Mac Miller,643,191747,491,1,7bd0BC9RNR6GxJsM3pRwBw,109,9,104,-12.87,0,Planet God Damn (feat. Njomza),56,6.409.999.999.999.990,17.314.700.000.000.000,Mac Miller - Planet God Damn (feat. Njomza)
4.970.000.000.000.000,2016,184,Russ,5.479.999.999.999.990,167576,0.75,1,2plFaDNZayLbtA9Ht1yCEo,0.0,7,422,-2.949,1,Yung God,59,0.53,192.159,Russ - Yung God
117,2016,158,Ingrid Michaelson,417,247840,595,0,0Zf1BPkkFAWGtVHeBwHHz4,269,6,101,-7.84,1,Light Me Up,62,396,147.928,Ingrid Michaelson - Light Me Up
523,2016,706,Kanye West,603,131773,593,1,36o4taPyOdnOMf01ERmn9a,0.0,7,121,-4.685,1,Low Lights,57,109,101.956,Kanye West - Low Lights
503,2016,575,Pentatonix,682,172560,7.170.000.000.000.000,0,4GEziMAs8NATm4Pgh3VD09,0.0,1,0.21,-5.092,1,Ghostbusters,56,373,116.029,Pentatonix - Ghostbusters
359,2016,326,Green Day,499,205440,958,0,278Ao6KQDxWGGszv24uvhI,2.19e-06,9,4.320.000.000.000.000,-54.170.000.000.000.000,1,Bang Bang,60,898,127.491,Green Day - Bang Bang
7.829.999.999.999.990,2016,257,Lizzo,8.029.999.999.999.990,204393,833,1,26Q7f4tUntDtlL4EyZz65X,1.43e-06,0,152,-4.5,0,Scuse Me,55,844,130.002,Lizzo - Scuse Me
313,2016,578,blackbear,667,216774,493,1,3CEyM9wliTj7TeuuG84KZU,0.0,5,3.670.000.000.000.000,-11.207,0,verbatim,55,546,124.128,blackbear - verbatim
444,2016,684,Bryce Vine,604,141420,5.489.999.999.999.990,0,0rLKNaCryQIN2iuun5DT5G,5.15e-05,1,356,-5.553.999.999.999.990,0,The Fall,53,248,13.154.399.999.999.900,Bryce Vine - The Fall
8.140.000.000.000.000,2016,379,Dan + Shay,563,302960,574,0,4RBmXmZKf76IyNiPzebI55,4.66e-05,5,142,-6.354,0,Obsessed,54,286,17.190.099.999.999.900,Dan + Shay - Obsessed
199,2016,904,Daniel Caesar,315,312115,227,0,6GMblDhPDP420uc77vmqTc,0.0,5,377,-13.27,0,Won't Live Here,56,313,140.071,Daniel Caesar - Won't Live Here
655,2016,969,Sturgill Simpson,616,349267,706,0,1cRc03E5Ps0fwe4l8fz2J0,313,0,111,-6.846,1,Brace for Impact (Live a Little),53,233,8.999.799.999.999.990,Sturgill Simpson - Brace for Impact (Live a Little)
278,2016,124,BTS,462,221620,5.770.000.000.000.000,0,3p5PbT7QMSQpTG5X1qUqk1,0.0,2,127,-5.089,1,Love Is Not Over (Full Length Edition),61,846,102.972,BTS - Love Is Not Over (Full Length Edition)
573,2016,335,Dan + Shay,0.62,243080,812,0,6n77sRt4ihxmRlkEGLRqHZ,0.0,0,132,-5.843,1,Lately,53,436,92.024,Dan + Shay - Lately
596,2016,534,Lil Uzi Vert,0.81,166766,615,1,53iTGmEL4uwHlqUvuKcrQe,0.0,10,811,-8.376,0,Original Uzi (4 of Us),54,284,150.03,Lil Uzi Vert - Original Uzi (4 of Us)
242,2016,3.19e-06,Gojira,333,212653,959,0,5uunXHE4kIW6uS4HWAXaOQ,563,2,299,-4.348,1,Silvera,60,72,13.705.200.000.000.000,Gojira - Silvera
228,2016,153,OneRepublic,596,238387,732,0,5mQNY6pTeSDl2doFB7uLbE,0.0,2,318,-6.189,1,Kids,61,401,99.98,OneRepublic - Kids
607,2016,459,Anderson .Paak,732,160760,789,1,70SjyVMzhmMeJQD8hOmIBp,3.11e-05,5,123,-3.717,0,Put Me Thru,56,476,107.978,Anderson .Paak - Put Me Thru
308,2016,0.36,Brent Faiyaz,0.6,271246,619,0,0JwfrZk5keNp3SYhZn6Wi1,4.31e-05,9,106,-9.709,0,No One Knows,55,202,103.908,Brent Faiyaz - No One Knows
324,2016,861,Dua Lipa,455,195840,265,0,7wIYDzWW82O6Rc4vGuzjND,0.0,5,685,-8.468,1,"I'm Not the Only One - Live from Spotify, London",67,491,17.603.599.999.999.900,"Dua Lipa - I'm Not the Only One - Live from Spotify, London"
957,2016,983,Maluma,772,278107,547,1,0JoHqmlqE0W0i9prt6kcHR,4.35e-06,6,107,-63.729.999.999.999.900,0,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",65,541,130.099,"Maluma - Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)"
358,2016,924,Norah Jones,547,168107,216,0,4ZFhVVawR0xMJ5dJFNxFRl,214,10,109,-14.908,1,Carry On,64,343,79.941,Norah Jones - Carry On
0.26,2016,215,Zedd,5.720.000.000.000.000,178920,8.640.000.000.000.000,0,0NWQTyapmz4GuDTSN9xTB7,0.0,2,375,-4.098,0,Candyman,55,477,149.945,Zedd - Candyman
847,2016,315,Childish Gambino,879,165267,419,1,6Ik9aiuaoEYxsEKGdQaEJB,0.0,3,118,-11.931,1,California,56,5.920.000.000.000.000,148.993,Childish Gambino - California
222,2016,486,Kygo,621,233133,551,0,3FZEv9JddkjHNFiMVxJYpS,0.0,7,115,-7.89,1,Carry Me (feat. Julia Michaels),61,474,105.052,Kygo - Carry Me (feat. Julia Michaels)
5.489.999.999.999.990,2016,333,Kevin Gates,7.440.000.000.000.000,213533,633,1,2IAaBzOLUtr2hqcwOItFWJ,0.0,2,144,-7.732,1,"Jam (feat. Trey Songz, Ty Dolla $ign and Jamie Foxx)",52,113,120.011,"Kevin Gates - Jam (feat. Trey Songz, Ty Dolla $ign and Jamie Foxx)"
679,2016,193,The 1975,5.920.000.000.000.000,252480,0.84,0,6OPOa3qlKoDUzGpS8MrcLi,191,9,327,-4.697,1,This Must Be My Dream,52,364,103.026,The 1975 - This Must Be My Dream
266,2016,966,Sleeping At Last,513,192571,183,0,0dDdc2ugBXcZkO00xvR6wZ,0.0,2,327,-10.249,1,Rainbow Connection,56,407,107.18,Sleeping At Last - Rainbow Connection
675,2016,522,Bebe Rexha,7.040.000.000.000.000,239991,722,1,4qULqxfCRhJAXVc75UupQB,0.0,0,645,-3.524,1,No Broken Hearts (feat. Nicki Minaj),61,45,122.094,Bebe Rexha - No Broken Hearts (feat. Nicki Minaj)
244,2016,203,Ella Mai,598,230240,405,1,6d1fGqMtdUEuHqFSDMlR0N,0.0,5,311,-8.155,0,"10,000 Hours",55,464,122.144,"Ella Mai - 10,000 Hours"
242,2016,212,BTS,573,121771,0.89,0,62c60jSWnJWI4EImxeNeSW,0.0,5,132,-3.53,0,Intro: Boy Meets Evil,61,214,130.254,BTS - Intro: Boy Meets Evil
353,2016,878,Bon Iver,461,132000,161,0,0H2MmFtJgoeywCIbAN3sid,0.0,8,0.17,-11.145,1,715 - CR∑∑KS,57,405,88.781,Bon Iver - 715 - CR∑∑KS
982,2016,973,The Lumineers,477,97051,236,0,5xxqxlolNTVsPwSqaltfZm,922,4,108,-16.991,1,Patience,51,458,138.361,The Lumineers - Patience
0.95,2016,371,Cartel De Santa,763,223560,862,1,5B5tNyIXRMsIKQqKoSzpt0,0.0,6,836,-3.706,1,Culón Culito,66,996,102.842,Cartel De Santa - Culón Culito
993,2016,425,Childish Gambino,467,255467,397,1,5MKSl2ZHsImt0wOfBAs87U,578,0,989,-11.707,0,Terrified,56,574,139.97,Childish Gambino - Terrified
415,2016,309,Volbeat,506,283367,893,0,7fC2VKgYfCW68vlMhmcaAj,0.0,2,118,-3.896,1,For Evigt,54,46,146.971,Volbeat - For Evigt
6.559.999.999.999.990,2016,355,BROCKHAMPTON,882,181577,375,1,77SvwoWoNeed5uWuxbyujk,"7,70E+09",3,327,-11.342,0,INFATUATION,54,207,120.055,BROCKHAMPTON - INFATUATION
521,2016,7.509.999.999.999.990,Rihanna,0.53,202507,391,0,7Jd5LgnSRQElW6FsTWVPzE,6.97e-05,10,187,-9.096,1,Never Ending,58,286,82.215,Rihanna - Never Ending
0.0,2017,145,Granular,0.0,108387,"7,33E+10",0,5c7xG4WUHV0JJo7PG1lUhO,7.340.000.000.000.000,8,139,-29.554,1,White Noise - BP 153 hz,61,0.0,0.0,Granular - White Noise - BP 153 hz
698,2017,201,Jelly Roll,787,169258,7.609.999.999.999.990,1,2t4m6SHDH2BEZ7hZa0b3QX,0.0,0,343,-4.509,1,Heaven,56,625,139.961,Jelly Roll - Heaven
7.170.000.000.000.000,2017,5.479.999.999.999.990,Lil Yachty,685,177720,615,1,4CwumbYOUtgSylJnSrZ7oY,5.06e-06,6,1.689.999.999.999.990,-7.983,1,Forever Young,58,387,13.793.200.000.000.000,Lil Yachty - Forever Young
457,2017,142,Kevin Gates,795,193687,597,1,0fivzT98mFK9EZAtJtV2iW,0.0,0,0.3,-65.920.000.000.000.000,0,D U Down,55,263,128.907,Kevin Gates - D U Down
412,2017,457,Playboi Carti,8.270.000.000.000.000,183552,0.57,1,1UAmQe8EwpxQ80OfYVD13z,0.0,0,148,-8.22,1,Lookin,58,365,148.119,Playboi Carti - Lookin
354,2017,274,Future,0.86,189480,561,1,7r6LNJT2LqpLpEyZQJPygt,0.0,6,108,-57.570.000.000.000.000,0,Patek Water (feat. Offset),60,185,152.984,Future - Patek Water (feat. Offset)
336,2017,629,Big Sean,482,325840,7.809.999.999.999.990,1,1MksGqIztTT6M9R1ErKVs8,2.87e-06,11,413,-5.334,1,No Favors,59,411,57.967,Big Sean - No Favors
419,2017,103,Rascal Flatts,5.539.999.999.999.990,206827,903,0,4D4xJ4LyDXBWIf9thFSMAJ,0.0,8,107,-3.152,1,Yours If You Want It,57,515,112.998,Rascal Flatts - Yours If You Want It
132,2017,551,Sia,0.42,252320,396,0,4S6fv0puLCsfYjyBTPDb9k,0.0,4,708,-6.678,1,Helium,68,296,136.849,Sia - Helium
565,2017,87.599.999.999.999,Trivium,5.820.000.000.000.000,243853,928,0,5yDJpu0xh0d1w13gXaE3lS,5.03e-06,10,297,-4.659,0,The Heart from Your Hate,63,635,113.043,Trivium - The Heart from Your Hate
858,2017,54,Dustin Lynch,6.509.999.999.999.990,194893,8.079.999.999.999.990,0,7pxhKtuTwofDIdgHx2DcVK,0.0,1,482,-4.731,0,Seein' Red,57,435,100.993,Dustin Lynch - Seein' Red
365,2017,885,Sam Smith,631,203290,224,0,7FyhrRNRJOZSM8IeuAx7su,0.0,6,282,-9.383,1,Burning,58,417,86.936,Sam Smith - Burning
594,2017,938,Niall Horan,575,204295,185,0,3AY6H68WNMDzWw9JhPW4Jv,0.0,6,107,-11.988,1,"Fool's Gold - Recorded At RAK Studios, London",64,337,12.807.399.999.999.900,"Niall Horan - Fool's Gold - Recorded At RAK Studios, London"
948,2017,193,Shakira,0.74,226893,879,0,4qknM1pQz53QOyfDVTjcM9,8.25e-05,9,928,-2.251,0,Me Enamoré,69,105,103.71,Shakira - Me Enamoré
472,2017,207,Hollywood Undead,6.859.999.999.999.990,187654,862,1,2ouOVzQTzSsLa2OH1Zxhvu,1.12e-05,7,148,-3.426,1,Whatever It Takes,63,34,87.48,Hollywood Undead - Whatever It Takes
645,2017,157,BTS,613,238726,8.420.000.000.000.000,0,7Ed6BkggCS2KaKY5YlINaF,0.0,10,0.23,-4.332,0,MIC Drop (feat. Desiigner) [Steve Aoki Remix],63,219,169.917,BTS - MIC Drop (feat. Desiigner) [Steve Aoki Remix]
255,2017,893,Playboi Carti,833,189322,423,1,4kjrB4xpcXRiAjLRivGhN2,2.43e-05,1,135,-10.296,1,Broke Boi,58,383,142.078,Playboi Carti - Broke Boi
411,2017,668,Farruko,708,230520,0.56,1,7FfpP3YZ6fOWMdxkIAtud9,0.0,9,111,-71.320.000.000.000.000,1,Krippy Kush,65,129,163.043,Farruko - Krippy Kush
512,2017,0.39,Chris Brown,6.509.999.999.999.990,201422,601,1,7k802XMtsF57i4WS2M2MGg,0.0,10,882,-5.097,0,Grass Ain't Greener,62,497,133.954,Chris Brown - Grass Ain't Greener
662,2017,303,Alan Walker,6.579.999.999.999.990,199111,6.779.999.999.999.990,0,5yFSF6qQA1rcLsQRnBsZgb,0.0,1,361,-4.407,1,All Falls Down (feat. Juliander),68,58,97.976,Alan Walker - All Falls Down (feat. Juliander)
173,2017,907,Koe Wetzel,655,210577,688,0,2zGwTVTX72gsS91J7Tv8ug,1.3e-06,0,862,-7.247.000.000.000.000,1,I'm Done,56,37,129.963,Koe Wetzel - I'm Done
555,2017,52,Louis The Child,753,180148,602,0,4v0134PgBTGsFJiGcV4eJk,249,0,102,-63.260.000.000.000.000,1,Last To Leave (feat. Caroline Ailin),57,149,94.056,Louis The Child - Last To Leave (feat. Caroline Ailin)
457,2017,198,Russ,787,183253,508,0,1lmDRuRa12CImUQziVfVw5,0.0,6,834,-7.786,0,Wife You Up,59,1.369.999.999.999.990,83.975,Russ - Wife You Up
494,2017,142,Kendrick Lamar,357,118067,238,1,1n4jwRVXdkK2U34nBDUKKT,859,8,0.55,-16.78,0,BLOOD.,60,265,156.907,Kendrick Lamar - BLOOD.
212,2017,348,H.E.R.,674,213747,331,0,6hSjs8T4KVAjGCkyw3sK2w,4.87e-06,0,725,-11.716,0,Changes,59,842,99.992,H.E.R. - Changes
